Mod:Item:MetaData, Localized Name
ganysend:reinforcedEndiumShovel, Reinforced Endium Shovel
ganysend:reinforcedEndiumSword, Reinforced Endium Sword
ganysend:reinforcedEndiumBow, Reinforced Endium Bow
ganysend:enderBag, Ender Bag
ganysend:reinforcedEnderScythe, Reinforced Ender Scythe
ganysend:anchoredEnderChestMinecart, Anchored Ender Chest Minecart
ganysend:endiumHelmet, Endium Helmet
ganysend:endiumChestplate, Endium Chestplate
ganysend:endiumLeggings, Endium Leggings
ganysend:endiumBoots, Endium Boots
ganysnether:quarzBerrySeeds, Quarz Berry Seeds
ganysnether:quarzBerry, Quarz Berry
ganysnether:ghostSeeds, Ghost Seeds
ganysnether:spectreWheatItem, Spectre Wheat
ganysnether:spookyFlour, Spooky Flour
ganysnether:glowingReedItem, Glowing Reed
ganysnether:bottomlessBucket, Bottomless Bucket
ganysnether:dimensionalBread, Dimensional Bread
ganysnether:baseballBat, Baseball Bat
ganysnether:sceptreOfConcealment, Sceptre of Concealment
ganysnether:skeletonSpawner:0, Spawn Normal Skeleton
ganysnether:skeletonSpawner:1, Spawn Wither Skeleton
ganysnether:silverfishScale, Silverfish Scale
ganysnether:batWing, Bat Wing
ganysnether:cookedBatWing, Cooked Bat Wing
ganysnether:wolfTeeth, Wolf Teeth
ganysnether:blazeIngot:0, Blaze Mesh
ganysnether:blazeIngot:1, Blaze Ingot
ganysnether:blazeIngot:2, Blaze Nugget
ganysnether:sceptreOfFireCharging, Sceptre of Fire Charging
ganysnether:sceptreOfLightning, Sceptre of Lightning
ganysnether:sceptreCap:0, Fire Charging Cap
ganysnether:sceptreCap:1, Lightning Cap
ganysnether:sceptreCap:2, Concealment Cap
ganysnether:sceptreCap:3, Withering Cap
ganysnether:witherShrubSeeds, Wither Shrub Seeds
ganysnether:livingSoul, Living Soul
ganysnether:ironNugget, Iron Nugget
ganysnether:flour, Flour
ganysnether:hellBushSeeds, Hell Bush Seeds
ganysnether:lavaBerry, Lava Berry
ganysnether:netherCore, Nether Core
ganysnether:spawnerUpgrade:0, Spawner Upgrade: Tier 0
ganysnether:spawnerUpgrade:1, Spawner Upgrade: Tier 1
ganysnether:spawnerUpgrade:2, Spawner Upgrade: Tier 2
ganysnether:spawnerUpgrade:3, Spawner Upgrade: Tier 3
ganysnether:spawnerUpgrade:4, Spawner Upgrade: Tier 4
ganysnether:spawnerUpgrade:5, Spawner Upgrade: Tier 5
ganysnether:spawnerUpgrade:6, Spawner Upgrade: Tier 6
ganysnether:spawnerUpgrade:7, Spawner Upgrade: Tier 7
ganysnether:spawnerUpgrade:8, Spawner Upgrade: Redstone Control
ganysnether:spawnerUpgrade:9, Spawner Upgrade: Autonomous
ganysnether:spawnerUpgrade:10, Spawner Upgrade: Ignore Spawn Rules
ganysnether:spawnerUpgrade:11, Spawner Upgrade: Silky
ganysnether:spawnerUpgrade:12, Spawner Upgrade: Quantity
ganysnether:spawnerUpgrade:13, Spawner Upgrade: Range
ganysnether:sceptreOfWithering, Sceptre of Withering
ganysnether:blazeHelmet, Blaze Helmet
ganysnether:blazeChestplate, Blaze Chestplate
ganysnether:blazeLeggings, Blaze Leggings
ganysnether:blazeBoots, Blaze Boots
ganyssurface:rot:0, Rot
ganyssurface:rot:1, Fertilizer
ganyssurface:camelliaSeeds, Camellia Seeds
ganyssurface:teaLeaves, Tea Leaves
ganyssurface:teaBag, Tea Bag
ganyssurface:emptyMug:0, Empty Mug
ganyssurface:emptyMug:1, Raw Mug
ganyssurface:cupOfTea, Cup of Tea
ganyssurface:mankyCupOfTea, Manky Cup of Tea
ganyssurface:poop:0, Poop
ganyssurface:poop:1, Bat Poop
ganyssurface:cookedEgg, Cooked Egg
ganyssurface:obsidianHead, Obsidian Head
ganyssurface:woodenWrench, Wooden Wrench
ganyssurface:batNet, Net
ganyssurface:pocketCritter:0, Pocket Bat
ganyssurface:pocketCritter:1, Pocket Squid
ganyssurface:batStew, Bat Stew
ganyssurface:chocolateBar, Chocolate Bar
ganyssurface:horsalyser, Horsalyser
ganyssurface:horseSpawner:0, Spawn Undead Horse
ganyssurface:horseSpawner:1, Spawn Skeleton Horse
ganyssurface:horseSpawner:2, Spawn Max Stats Horse
ganyssurface:horseSpawner:3, Spawn Donkey
ganyssurface:horseSpawner:4, Spawn Mule
ganyssurface:chargedCreeperSpawner, Spawn Charged Creeper
ganyssurface:colouredRedstone:0, Blackstone
ganyssurface:colouredRedstone:2, Greenstone
ganyssurface:colouredRedstone:3, Brownstone
ganyssurface:colouredRedstone:4, Bluestone
ganyssurface:colouredRedstone:5, Purplestone
ganyssurface:colouredRedstone:6, Cyanstone
ganyssurface:colouredRedstone:7, Lightgraystone
ganyssurface:colouredRedstone:8, Graystone
ganyssurface:colouredRedstone:9, Pinkstone
ganyssurface:colouredRedstone:10, Limestone
ganyssurface:colouredRedstone:11, Yellowstone
ganyssurface:colouredRedstone:12, Lightbluestone
ganyssurface:colouredRedstone:13, Magentastone
ganyssurface:colouredRedstone:14, Orangestone
ganyssurface:colouredRedstone:15, Whitestone
ganyssurface:villageFinder, Village Finder
ganyssurface:portableDualWorkTable, Portable Dual Work Table
ganyssurface:icyPickaxe, Icy Pickaxe
ganyssurface:roastedSquid, Roasted Squid
ganyssurface:storageCase, Storage Case (%s)
ganyssurface:gearalyser, Gearalyser
ganyssurface:pineCone, Pine Cone
ganyssurface:pineNuts, Pine Nuts
ganyssurface:quiver, Quiver
ganyssurface:painting:0, Painting (Kebab)
ganyssurface:painting:1, Painting (Aztec)
ganyssurface:painting:2, Painting (Alban)
ganyssurface:painting:3, Painting (Aztec2)
ganyssurface:painting:4, Painting (Bomb)
ganyssurface:painting:5, Painting (Plant)
ganyssurface:painting:6, Painting (Wasteland)
ganyssurface:painting:7, Painting (Pool)
ganyssurface:painting:8, Painting (Courbet)
ganyssurface:painting:9, Painting (Sea)
ganyssurface:painting:10, Painting (Sunset)
ganyssurface:painting:11, Painting (Creebet)
ganyssurface:painting:12, Painting (Wanderer)
ganyssurface:painting:13, Painting (Graham)
ganyssurface:painting:14, Painting (Match)
ganyssurface:painting:15, Painting (Bust)
ganyssurface:painting:16, Painting (Stage)
ganyssurface:painting:17, Painting (Void)
ganyssurface:painting:18, Painting (SkullAndRoses)
ganyssurface:painting:19, Painting (Wither)
ganyssurface:painting:20, Painting (Fighters)
ganyssurface:painting:21, Painting (Pointer)
ganyssurface:painting:22, Painting (Pigscene)
ganyssurface:painting:23, Painting (BurningSkull)
ganyssurface:painting:24, Painting (Skeleton)
ganyssurface:painting:25, Painting (DonkeyKong)
ganyssurface:stick:0, Spruce Stick
ganyssurface:stick:1, Birch Stick
ganyssurface:stick:2, Jungle Stick
ganyssurface:stick:3, Acacia Stick
ganyssurface:stick:4, Dark Oak Stick
ganyssurface:eatenCake, Cake
ganyssurface:mutton_raw, Raw Mutton
ganyssurface:mutton_cooked, Cooked Mutton
ganyssurface:prismarineItems:0, Prismarine Shard
ganyssurface:prismarineItems:1, Prismarine Crystals
ganyssurface:door_spruce, Spruce Door
ganyssurface:door_birch, Birch Door
ganyssurface:door_jungle, Jungle Door
ganyssurface:door_acacia, Acacia Door
ganyssurface:door_dark_oak, Dark Oak Door
ganyssurface:beetroot, Beetroot
ganyssurface:beetrootSoup, Beetroot Soup
ganyssurface:beetrootSeeds, Beetroot Seeds
ganyssurface:woodenHelmet, Wooden Helmet
ganyssurface:woodenChestplate, Wooden Chestplate
ganyssurface:woodenLeggings, Wooden Leggings
ganyssurface:woodenBoots, Wooden Boots
ganyssurface:dyedIronHelmet, Iron Helmet
ganyssurface:dyedIronChestplate, Iron Chestplate
ganyssurface:dyedIronLeggings, Iron Leggings
ganyssurface:dyedIronBoots, Iron Boots
ganyssurface:dyedChainHelmet, Chain Helmet
ganyssurface:dyedChainChestplate, Chain Chestplate
ganyssurface:dyedChainLeggings, Chain Leggings
ganyssurface:dyedChainBoots, Chain Boots
headcrumbs:head:1, Blaze Head
headcrumbs:head:2, Enderman Head
headcrumbs:head:3, Pigman Head
headcrumbs:head:4, Spider Head
headcrumbs:head:5, Cave Spider Head
headcrumbs:head:6, Pig Head
headcrumbs:head:7, Cow Head
headcrumbs:head:8, Mooshroom Head
headcrumbs:head:9, Sheep Head
headcrumbs:head:10, Wolf Head
headcrumbs:head:11, Villager Head
headcrumbs:head:12, Chicken Head
headcrumbs:head:13, Witch Head
headcrumbs:head:14, Zombie Villager Head
headcrumbs:head:15, Iron Golem Head
headcrumbs:head:16, Squid Head
headcrumbs:head:17, Wither Head
headcrumbs:head:26, Ghast Head
headcrumbs:head:27, Blizz Head
headcrumbs:head:37, Ender Dragon Head
headcrumbs:head:42, Ocelot Head
headcrumbs:head:43, Black Cat Head
headcrumbs:head:44, Red Cat Head
headcrumbs:head:45, Siamese Cat Head
headcrumbs:head:46, Bat Head
headcrumbs:head:47, Slime Head
headcrumbs:head:48, Magma Cube Head
headcrumbs:head:49, Horse Head (Black)
headcrumbs:head:50, Horse Head (Brown)
headcrumbs:head:51, Horse Head (Chestnut)
headcrumbs:head:52, Horse Head (Creamy)
headcrumbs:head:53, Horse Head (Dark Brown)
headcrumbs:head:54, Horse Head (Grey)
headcrumbs:head:55, Horse Head (White)
headcrumbs:head:56, Donkey Head
headcrumbs:head:57, Mule Head
headcrumbs:head:58, Undead Horse Head
headcrumbs:head:59, Skeleton Horse Head
headcrumbs:head:60, Snow Golem Head
headcrumbs:head:61, Silverfish Head
headcrumbs:head:67, Imp Head
headcrumbs:head:68, Nitro Creeper Head
headcrumbs:head:69, Heatscar Spider Head
headcrumbs:head:85, Concussion Creeper Head
headcrumbs:head:86, Enderminy Head
headcrumbs:head:87, Fallen Knight Head
headcrumbs:head:88, Wither Witch Head
headcrumbs:head:89, Dire Wolf Head
headcrumbs:head:90, Wither Cat Head
headcrumbs:head:192, Blitz Head
headcrumbs:head:193, Basalz Head
IndustrialExpansion:Test, Test
IndustrialExpansion:CoalBall, Coal Ball
IndustrialExpansion:BurnedCoalBall, Burned Coal Ball
IndustrialExpansion:CoalChunk, Coal Chunk
IndustrialExpansion:MultiTool, MultiTool
IndustrialExpansion:MultiToolBase, MultiTool (Empty)
IndustrialExpansion:MultiToolBase2, MultiTool (25%)
IndustrialExpansion:MultiToolBase3, MultiTool (50%)
IndustrialExpansion:MultiToolBase4, MultiTool (75%)
IndustrialExpansion:armor.helmetQuantum, Quantum Helmet
IndustrialExpansion:armor.plateQuantum, Quantum Chestplate
IndustrialExpansion:armor.legsQuantum, Quantum Leggings
IndustrialExpansion:armor.bootsQuantum, Quantum Boots
IndustrialExpansion:Iridium, Iridium
ironbackpacks:basicBackpack, Basic Backpack
ironbackpacks:ironBackpack, Iron Backpack
ironbackpacks:goldBackpack, Gold Backpack
ironbackpacks:diamondBackpack, Diamond Backpack
ironbackpacks:buttonUpgrade, Button Upgrade
ironbackpacks:nestingUpgrade, Nesting Upgrade
ironbackpacks:damageBarUpgrade, Damage Bar Upgrade
ironbackpacks:filterBasicUpgrade, Basic Filter Upgrade
ironbackpacks:hopperUpgrade, Restocking Upgrade
ironbackpacks:condenserUpgrade, Crafting Upgrade
ironbackpacks:condenserSmallUpgrade, Small Crafting Upgrade
ironbackpacks:condenserTinyUpgrade, Tiny Crafting Upgrade
ironbackpacks:keepOnDeathUpgrade, Eternity Upgrade
ironbackpacks:filterModSpecificUpgrade, Mod Specific Filter Upgrade
ironbackpacks:additionalUpgradeSlotsUpgrade, Additional Upgrade Points Upgrade
ironbackpacks:filterFuzzyUpgrade, Fuzzy Filter Upgrade
ironbackpacks:filterOreDictUpgrade, Ore Dictionary Filter Upgrade
ironbackpacks:quickDepositUpgrade, Quick Deposit Upgrade
ironbackpacks:quickDepositPreciseUpgrade, Precise Quick Deposit Upgrade
ironbackpacks:filterAdvancedUpgrade, Advanced Filter Upgrade
ironbackpacks:nestingAdvancedUpgrade, Advanced Nesting Upgrade
ironbackpacks:depthUpgrade, Depth Upgrade
ironbackpacks:filterMiningUpgrade, Mining Filter Upgrade
ironbackpacks:filterVoidUpgrade, Void Filter Upgrade
ironbackpacks:nest, Nest
ironbackpacks:upgradeCore, Upgrade Core
ironbackpacks:jeweledFeather, Golden Feather
ironbackpacks:treatedLeather, Treated Leather
IronChest:ironGoldUpgrade, Iron to Gold Chest Upgrade
IronChest:goldDiamondUpgrade, Gold to Diamond Chest Upgrade
IronChest:copperSilverUpgrade, Copper to Silver Chest Upgrade
IronChest:silverGoldUpgrade, Silver to Gold Chest Upgrade
IronChest:copperIronUpgrade, Copper to Iron Chest Upgrade
IronChest:diamondCrystalUpgrade, Diamond to Crystal Chest Upgrade
IronChest:woodIronUpgrade, Wood to Iron Chest Upgrade
IronChest:woodCopperUpgrade, Wood to Copper Chest Upgrade
IronChest:diamondObsidianUpgrade, Diamond to Obsidian Chest Upgrade
ironchestminecarts:minecart_chest_silver, Minecart with Silver Chest
ironchestminecarts:minecart_chest_crystal, Minecart with Crystal Chest
ironchestminecarts:minecart_chest_gold, Minecart with Gold Chest
ironchestminecarts:minecart_chest_iron, Minecart with Iron Chest
ironchestminecarts:minecart_chest_obsidian, Minecart with Obsidian Chest
ironchestminecarts:minecart_chest_copper, Minecart with Copper Chest
ironchestminecarts:minecart_chest_dirtchest9000, Minecart with DirtChest9000
ironchestminecarts:minecart_chest_diamond, Minecart with Diamond Chest
irontank:ironGoldUpgrade, Iron to Gold Tank Upgrade
irontank:goldDiamondUpgrade, Gold to Diamond Tank Upgrade
irontank:copperSilverUpgrade, Copper to Silver Tank Upgrade
irontank:silverGoldUpgrade, Silver to Gold Tank Upgrade
irontank:copperIronUpgrade, Copper to Iron Tank Upgrade
irontank:glassIronUpgrade, Glass to Iron Tank Upgrade
irontank:glassCopperUpgrade, Glass to Copper Tank Upgrade
irontank:diamondObsidianUpgrade, Diamond to Obsidian Tank Upgrade
irontank:silverDiamondUpgrade, Silver to Diamond Tank Upgrade
malisisdoors:item.door_acacia, Acacia Door
malisisdoors:item.door_birch, Birch Door
malisisdoors:item.door_dark_oak, Dark Oak Door
malisisdoors:item.door_jungle, Jungle Door
malisisdoors:item.door_spruce, Spruce Door
malisisdoors:item.wood_sliding_door, Wooden Glass Door
malisisdoors:item.iron_sliding_door, Iron Glass Door
malisisdoors:item.jail_door, Jail Door
malisisdoors:item.laboratory_door, Laboratory Door
malisisdoors:item.factory_door, Factory Door
malisisdoors:item.shoji_door, Shoji Door
malisisdoors:item.curtain_black, Black Curtain
malisisdoors:item.curtain_red, Red Curtain
malisisdoors:item.curtain_green, Green Curtain
malisisdoors:item.curtain_brown, Brown Curtain
malisisdoors:item.curtain_blue, Blue Curtain
malisisdoors:item.curtain_purple, Purple Curtain
malisisdoors:item.curtain_cyan, Cyan Curtain
malisisdoors:item.curtain_silver, SilverCurtain
malisisdoors:item.curtain_gray, Gray Curtain
malisisdoors:item.curtain_pink, Pink Curtain
malisisdoors:item.curtain_lime, Lime Curtain
malisisdoors:item.curtain_yellow, Yellow Curtain
malisisdoors:item.curtain_light_blue, Light Blue Curtain
malisisdoors:item.curtain_magenta, Magenta Curtain
malisisdoors:item.curtain_orange, Orange Curtain
malisisdoors:item.curtain_white, White Curtain
malisisdoors:item.saloon, Saloon Door
malisisdoors:item.custom_door, Custom Door
malisisdoors:item.rustyHandle, Rusty Handle
malisisdoors:item.forcefieldItem, Forcefield Controller
TConstruct:goldHead:0, Golden Head
TConstruct:strangeFood:0, Gelatinous Slime
TConstruct:strangeFood:1, Coagulated Blood
TConstruct:strangeFood:2, Bacon
TConstruct:oreBerries:0, Iron Oreberry
TConstruct:oreBerries:1, Gold Oreberry
TConstruct:oreBerries:2, Copper Oreberry
TConstruct:oreBerries:3, Tin Oreberry
TConstruct:oreBerries:4, Aluminum Oreberry
TConstruct:oreBerries:5, Concentrated Essence Berry
TConstruct:titleIcon:0, Spawn Blue Slime
TConstruct:titleIcon:1, Spawn King Slime
TConstruct:blankPattern:0, Blank Pattern
TConstruct:blankPattern:1, Blank Cast
TConstruct:blankPattern:2, Blank Cast
TConstruct:materials:0, Paper Stack
TConstruct:materials:1, Slime Crystal
TConstruct:materials:2, Seared Brick
TConstruct:materials:3, Cobalt Ingot
TConstruct:materials:4, Ardite Ingot
TConstruct:materials:5, Manyullyn Ingot
TConstruct:materials:6, Ball of Moss
TConstruct:materials:7, Lava Crystal
TConstruct:materials:8, Necrotic Bone
TConstruct:materials:9, Copper Ingot
TConstruct:materials:10, Tin Ingot
TConstruct:materials:11, Aluminum Ingot
TConstruct:materials:12, Raw Aluminum
TConstruct:materials:13, Bronze Ingot
TConstruct:materials:14, Aluminum Brass Ingot
TConstruct:materials:15, Alumite Ingot
TConstruct:materials:16, Steel Ingot
TConstruct:materials:17, Slime Crystal
TConstruct:materials:18, Obsidian Ingot
TConstruct:materials:19, Iron Nugget
TConstruct:materials:20, Copper Nugget
TConstruct:materials:21, Tin Nugget
TConstruct:materials:22, Aluminum Nugget
TConstruct:materials:24, Aluminum Brass Nugget
TConstruct:materials:25, Silky Cloth
TConstruct:materials:26, Silky Jewel
TConstruct:materials:27, Obsidian Nugget
TConstruct:materials:28, Cobalt Nugget
TConstruct:materials:29, Ardite Nugget
TConstruct:materials:30, Manyullyn Nugget
TConstruct:materials:31, Bronze Nugget
TConstruct:materials:32, Alumite Nugget
TConstruct:materials:33, Steel Nugget
TConstruct:materials:34, Pig Iron Ingot
TConstruct:materials:35, Pig Iron Platter
TConstruct:materials:36, Ball of Glue
TConstruct:materials:37, Seared Brick
TConstruct:materials:38, Ardite Dust
TConstruct:materials:39, Cobalt Dust
TConstruct:materials:40, Aluminum Dust
TConstruct:materials:41, Manyullyn Dust
TConstruct:materials:42, Aluminum Brass Dust
TConstruct:woodPattern:1, Tool Rod Pattern
TConstruct:woodPattern:2, Pickaxe Head Pattern
TConstruct:woodPattern:3, Shovel Head Pattern
TConstruct:woodPattern:4, Axe Head Pattern
TConstruct:woodPattern:5, Sword Blade Pattern
TConstruct:woodPattern:6, Wide Guard Pattern
TConstruct:woodPattern:7, Hand Guard Pattern
TConstruct:woodPattern:8, Crossbar Pattern
TConstruct:woodPattern:9, Tool Binding Pattern
TConstruct:woodPattern:10, Pan Pattern
TConstruct:woodPattern:11, Wide Board Pattern
TConstruct:woodPattern:12, Knife Blade Pattern
TConstruct:woodPattern:13, Chisel Head Pattern
TConstruct:woodPattern:14, Tough Rod Pattern
TConstruct:woodPattern:15, Tough Binding Pattern
TConstruct:woodPattern:16, Large Plate Pattern
TConstruct:woodPattern:17, Broadaxe Head Pattern
TConstruct:woodPattern:18, Scythe Head Pattern
TConstruct:woodPattern:19, Excavator Head Pattern
TConstruct:woodPattern:20, Large Blade Pattern
TConstruct:woodPattern:21, Hammer Head Pattern
TConstruct:woodPattern:22, Full Guard Pattern
TConstruct:woodPattern:23, Bowstring Pattern
TConstruct:woodPattern:24, Fletching Pattern
TConstruct:woodPattern:25, Arrowhead Pattern
TConstruct:manualBook:0, Materials and You: Volume 1
TConstruct:manualBook:1, Materials and You: Volume 2
TConstruct:manualBook:2, Mighty Smelting
TConstruct:manualBook:3, Diary of a Tinker
TConstruct:manualBook:4, Tinkers' Weaponry
TConstruct:pickaxe, Pickaxe
TConstruct:shovel, Shovel
TConstruct:hatchet, Hatchet
TConstruct:broadsword, Broadsword
TConstruct:longsword, Longsword
TConstruct:rapier, Rapier
TConstruct:dagger, Dagger
TConstruct:cutlass, Cutlass
TConstruct:frypan, Frying Pan
TConstruct:battlesign, Battlesign
TConstruct:mattock, Mattock
TConstruct:chisel, Chisel
TConstruct:lumberaxe, Lumber Axe
TConstruct:cleaver, Cleaver
TConstruct:scythe, Scythe
TConstruct:excavator, Excavator
TConstruct:hammer, Hammer
TConstruct:battleaxe, Battleaxe
TConstruct:potionLauncher, Potion Launcher
TConstruct:toolRod:0, Wooden Tool Rod
TConstruct:toolRod:1, Stone Tool Rod
TConstruct:toolRod:2, Iron Tool Rod
TConstruct:toolRod:3, Flint Tool Rod
TConstruct:toolRod:4, Cactus Tool Rod
TConstruct:toolRod:5, Bone Tool Rod
TConstruct:toolRod:6, Obsidian Tool Rod
TConstruct:toolRod:7, Netherrack Tool Rod
TConstruct:toolRod:8, Slime Tool Rod
TConstruct:toolRod:9, Paper Tool Rod
TConstruct:toolRod:10, Cobalt Tool Rod
TConstruct:toolRod:11, Ardite Tool Rod
TConstruct:toolRod:12, Manyullyn Tool Rod
TConstruct:toolRod:13, Copper Tool Rod
TConstruct:toolRod:14, Bronze Tool Rod
TConstruct:toolRod:15, Alumite Tool Rod
TConstruct:toolRod:16, Steel Tool Rod
TConstruct:toolRod:17, Slime Tool Rod
TConstruct:toolRod:18, Pig Iron Tool Rod
TConstruct:toolShard:1, Stone Shard
TConstruct:toolShard:3, Flint Shard
TConstruct:toolShard:4, Cactus Shard
TConstruct:toolShard:6, Obsidian Shard
TConstruct:toolShard:7, Netherrack Shard
TConstruct:toolShard:8, Slime Shard
TConstruct:toolShard:17, Slime Shard
TConstruct:toolShard:2, Iron Shard
TConstruct:toolShard:10, Cobalt Shard
TConstruct:toolShard:11, Ardite Shard
TConstruct:toolShard:12, Manyullyn Shard
TConstruct:toolShard:13, Copper Shard
TConstruct:toolShard:14, Bronze Shard
TConstruct:toolShard:15, Alumite Shard
TConstruct:toolShard:16, Steel Shard
TConstruct:toolShard:18, Pig Iron Shard
TConstruct:pickaxeHead:0, Wooden Pickaxe Head
TConstruct:pickaxeHead:1, Stone Pickaxe Head
TConstruct:pickaxeHead:2, Iron Pickaxe Head
TConstruct:pickaxeHead:3, Flint Pickaxe Head
TConstruct:pickaxeHead:4, Cactus Pickaxe Head
TConstruct:pickaxeHead:5, Bone Pickaxe Head
TConstruct:pickaxeHead:6, Obsidian Pickaxe Head
TConstruct:pickaxeHead:7, Netherrack Pickaxe Head
TConstruct:pickaxeHead:8, Slime Pickaxe Head
TConstruct:pickaxeHead:9, Paper Pickaxe Head
TConstruct:pickaxeHead:10, Cobalt Pickaxe Head
TConstruct:pickaxeHead:11, Ardite Pickaxe Head
TConstruct:pickaxeHead:12, Manyullyn Pickaxe Head
TConstruct:pickaxeHead:13, Copper Pickaxe Head
TConstruct:pickaxeHead:14, Bronze Pickaxe Head
TConstruct:pickaxeHead:15, Alumite Pickaxe Head
TConstruct:pickaxeHead:16, Steel Pickaxe Head
TConstruct:pickaxeHead:17, Slime Pickaxe Head
TConstruct:pickaxeHead:18, Pig Iron Pickaxe Head
TConstruct:shovelHead:0, Wooden Shovel Head
TConstruct:shovelHead:1, Stone Shovel Head
TConstruct:shovelHead:2, Iron Shovel Head
TConstruct:shovelHead:3, Flint Shovel Head
TConstruct:shovelHead:4, Cactus Shovel Head
TConstruct:shovelHead:5, Bone Shovel Head
TConstruct:shovelHead:6, Obsidian Shovel Head
TConstruct:shovelHead:7, Netherrack Shovel Head
TConstruct:shovelHead:8, Slime Shovel Head
TConstruct:shovelHead:9, Paper Shovel Head
TConstruct:shovelHead:10, Cobalt Shovel Head
TConstruct:shovelHead:11, Ardite Shovel Head
TConstruct:shovelHead:12, Manyullyn Shovel Head
TConstruct:shovelHead:13, Copper Shovel Head
TConstruct:shovelHead:14, Bronze Shovel Head
TConstruct:shovelHead:15, Alumite Shovel Head
TConstruct:shovelHead:16, Steel Shovel Head
TConstruct:shovelHead:17, Slime Shovel Head
TConstruct:shovelHead:18, Pig Iron Shovel Head
TConstruct:hatchetHead:0, Wooden Axe Head
TConstruct:hatchetHead:1, Stone Axe Head
TConstruct:hatchetHead:2, Iron Axe Head
TConstruct:hatchetHead:3, Flint Axe Head
TConstruct:hatchetHead:4, Cactus Axe Head
TConstruct:hatchetHead:5, Bone Axe Head
TConstruct:hatchetHead:6, Obsidian Axe Head
TConstruct:hatchetHead:7, Netherrack Axe Head
TConstruct:hatchetHead:8, Slime Axe Head
TConstruct:hatchetHead:9, Paper Axe Head
TConstruct:hatchetHead:10, Cobalt Axe Head
TConstruct:hatchetHead:11, Ardite Axe Head
TConstruct:hatchetHead:12, Manyullyn Axe Head
TConstruct:hatchetHead:13, Copper Axe Head
TConstruct:hatchetHead:14, Bronze Axe Head
TConstruct:hatchetHead:15, Alumite Axe Head
TConstruct:hatchetHead:16, Steel Axe Head
TConstruct:hatchetHead:17, Slime Axe Head
TConstruct:hatchetHead:18, Pig Iron Axe Head
TConstruct:binding:0, Wooden Binding
TConstruct:binding:1, Stone Binding
TConstruct:binding:2, Iron Binding
TConstruct:binding:3, Flint Binding
TConstruct:binding:4, Cactus Binding
TConstruct:binding:5, Bone Binding
TConstruct:binding:6, Obsidian Binding
TConstruct:binding:7, Netherrack Binding
TConstruct:binding:8, Slime Binding
TConstruct:binding:9, Paper Binding
TConstruct:binding:10, Cobalt Binding
TConstruct:binding:11, Ardite Binding
TConstruct:binding:12, Manyullyn Binding
TConstruct:binding:13, Copper Binding
TConstruct:binding:14, Bronze Binding
TConstruct:binding:15, Alumite Binding
TConstruct:binding:16, Steel Binding
TConstruct:binding:17, Slime Binding
TConstruct:binding:18, Pig Iron Binding
TConstruct:toughBinding:0, Wooden Tough Binding
TConstruct:toughBinding:1, Stone Tough Binding
TConstruct:toughBinding:2, Iron Tough Binding
TConstruct:toughBinding:3, Flint Tough Binding
TConstruct:toughBinding:4, Cactus Tough Binding
TConstruct:toughBinding:5, Bone Tough Binding
TConstruct:toughBinding:6, Obsidian Tough Binding
TConstruct:toughBinding:7, Netherrack Tough Binding
TConstruct:toughBinding:8, Slime Tough Binding
TConstruct:toughBinding:9, Paper Tough Binding
TConstruct:toughBinding:10, Cobalt Tough Binding
TConstruct:toughBinding:11, Ardite Tough Binding
TConstruct:toughBinding:12, Manyullyn Tough Binding
TConstruct:toughBinding:13, Copper Tough Binding
TConstruct:toughBinding:14, Bronze Tough Binding
TConstruct:toughBinding:15, Alumite Tough Binding
TConstruct:toughBinding:16, Steel Tough Binding
TConstruct:toughBinding:17, Slime Tough Binding
TConstruct:toughBinding:18, Pig Iron Tough Binding
TConstruct:toughRod:0, Wooden Tough Rod
TConstruct:toughRod:1, Stone Tough Rod
TConstruct:toughRod:2, Iron Tough Rod
TConstruct:toughRod:3, Flint Tough Rod
TConstruct:toughRod:4, Cactus Tough Rod
TConstruct:toughRod:5, Bone Tough Rod
TConstruct:toughRod:6, Obsidian Tough Rod
TConstruct:toughRod:7, Netherrack Tough Rod
TConstruct:toughRod:8, Slime Tough Rod
TConstruct:toughRod:9, Paper Tough Rod
TConstruct:toughRod:10, Cobalt Tough Rod
TConstruct:toughRod:11, Ardite Tough Rod
TConstruct:toughRod:12, Manyullyn Tough Rod
TConstruct:toughRod:13, Copper Tough Rod
TConstruct:toughRod:14, Bronze Tough Rod
TConstruct:toughRod:15, Alumite Tough Rod
TConstruct:toughRod:16, Steel Tough Rod
TConstruct:toughRod:17, Slime Tough Rod
TConstruct:toughRod:18, Pig Iron Tough Rod
TConstruct:heavyPlate:0, Wooden Large Plate
TConstruct:heavyPlate:1, Stone Large Plate
TConstruct:heavyPlate:2, Iron Large Plate
TConstruct:heavyPlate:3, Flint Large Plate
TConstruct:heavyPlate:4, Cactus Large Plate
TConstruct:heavyPlate:5, Bone Large Plate
TConstruct:heavyPlate:6, Obsidian Large Plate
TConstruct:heavyPlate:7, Netherrack Large Plate
TConstruct:heavyPlate:8, Slime Large Plate
TConstruct:heavyPlate:9, Paper Large Plate
TConstruct:heavyPlate:10, Cobalt Large Plate
TConstruct:heavyPlate:11, Ardite Large Plate
TConstruct:heavyPlate:12, Manyullyn Large Plate
TConstruct:heavyPlate:13, Copper Large Plate
TConstruct:heavyPlate:14, Bronze Large Plate
TConstruct:heavyPlate:15, Alumite Large Plate
TConstruct:heavyPlate:16, Steel Large Plate
TConstruct:heavyPlate:17, Slime Large Plate
